6740,span,『スパン』、親指と小指を広げた長さ(約9インチ=23センチ) / (ものが及ぶ限りの)長さ、伸び、範囲 / (アーチ・はり・橋などの)支柱間の距離、径間、渡間(わたりま)・『短い期間』、つかの間 / (親指と小指を広げて)…‘を’測る / 〈橋・道路などが〉〈川・土地など〉‘に’架(か)かる、‘を’横切る、‘に’伸びる / 〈川・土地など〉‘に'(橋・道路などを)架ける、渡す《+『名』+『with』+『名』》 / (空間・時間的に)…‘に’及ぶ、わたる  (引き具を付け荷車を引く)一端の馬(または団の動物)  =spick-and-span,spæ’n
6741,salad, 〈U〉UC〉『サラダ』 / 〈U〉(レタスなどの)サラダ菜,sæ’ləd
6742,snuff, 〈C〉くんくんとかぐこと / 〈U〉かぎたばこ / …‘を’くんくんがぐ(sniff);…‘を’鼻から吸う / (…を)くんくんかぐ《+『at』+『名』》  〈ろうそくなど〉‘の’しんを切る / 死ぬ、終わる,snʌ’f
6743,chestnut, 〈C〉『クリの実』、『クリの木』;〈U〉クリ材 / 〈U〉トチの実、トチの木 / 〈U〉くり色、赤かっ色 / 〈C〉くり毛の馬 / 〈C〉《話》古くさいしゃれ、陳腐な話 / くり色の、くり毛の,ʧésnʌ`t
6744,inquisitive, むやみに知りたがる、せんさく好の,inkwízətiv
6745,vicar, (英国国教の)教区牧師(rector以外の牧師でstipend を受ける) / (ローマカトリック教の)司教代理 / 《米》(監督教会の)会堂牧師 / 代理、代理者,víkər
6746,Noel, 〈U〉クリスマス / 〈C〉《n-》クリスマス祝歌(Christmas carol),nouél
6747,attic, 『屋根裏』;屋根裏部屋,æ’tik
6748,affirmative, 肯定的な / 〈U〉〈C〉肯定、是認;〈C〉肯定語 / 《the ~》(討論会での)賛成者側,əfə’:rmətiv
6749,dye, (髪・布などの)『染料』 / 染め色、色合い / …‘を’『染める』、‘に’色をつける / 〈布などが〉『染まる』,dái
6750,nominal, 名目上の、名義だけの / (実際の価値に比べて)ごくわずかの、おしると程度の / 名詞の、名詞として用いられた,nɑ’mənl
6751,demonstrate, 〈真理・学説など〉‘を’『輪証する』、証明する(prove) / (実例・実験・標本などによって)…‘を’『説明して見せる』、明示する / 〈物事が〉…‘の’証拠となる、‘を’明らかに示す / 〈感情など〉‘を’表に出す、あらわに示す / (…に反対して、…を要求して)『示威運動をする』、デモをする《+『against』(『for』)+『名』》 / (観察する人々の前で)実験授業をする,démənstrèit
6752,dispense, (…に)…‘を’『分配する』、施す《+『名』+『to』(『among』)+『名』》 / 〈法令〉‘を’施行する;〈儀式〉‘を’執り行う / 〈薬〉‘を’調合する、調剤する、投薬する,dispéns
6753,dissatisfaction, (…に対する)不満、不平《+『at』(『with』)+『名』》;(…という)不平《+『that節』》,dì(s)sætisfæ’kʃən
6754,merciless, 無慈悲な、洗酷な,mə’:rsilis
6755,trusty, (人が)信頼できる、頼りになる  信頼できる人 / (特典の与えられる)模範囚,trʌ’sti
6756,perusal, (…を)熟読(精読)すること、(…の)綿密な調査、精査《+『of』+『名』》,pərú:z(ə)l
6757,plaintive, 哀れな、悲しそうな,pléintiv
6758,precarious, 危険な;心もともない、不確かな / あやふやな、いいかげんな(doubtful),priké(ə)riəs
6759,infection, 〈U〉(病気の)伝染;感染 / 〈C〉伝染病,infékʃən
6760,ruinous, 破滅させる、没落させる / (建物が)荒廃した,rú:ənəs
6761,arithmetic, 『算数』、算術 / =arithmetical,əríθmətik
6762,considerate, 『思いやりのある』,kənsídərət
6763,lark, 『ヒバリ』  《話》戯れ、ふざけ;愉快で楽しいこと / 《話》ふざける、浮かれ騒ぐ《+『about』》,lɑ’:rk
6764,ethics, 《単数扱い》『倫理学』 / 《複数扱い》『倫理』、道徳[律]、規範,éθiks
6765,pitcher,(通例片手のついた)『水差し』;(ミルクなどの)水差し1杯の量  『投手』、ピッチャー,píʧər
6766,slips,スリップ(クリケットで三柱門から数ヤード後方の打者から見て左側の位置;その位置にいる2名の選手) / 《英》(劇場の)最上段の両側の席,slips
6767,Seine, セータ川(フランス北部を流れパリを通ってイギリス海峡に注ぐ),séin
6768,officially, 公選上、職務がら / 公式に / 形式的には、表面上は,oufíʃi
6769,Danube, ダニューブ川、ドナウ川(ドイツの南西部に発して黒海に注ぐ),dæ’nju:b
6770,annoy, 《しばしば受動態で》〈物事が〉…’を’『困らせる』、悩ませる、いらいらさせる,ənɔ’i
6771,glide, 《副詞[句]を伴って》『滑る』、滑るように(すうっと)進む、音もなく動く / 〈時が〉いつの間にか過ぎる《+『along』(『away、on、by』)》 / 〈グライダー・飛行機が〉滑空する / 滑り、滑走;(飛行機の)滑空 / グライド(ダンスの滑るようなステップ) / (音声で)わたり音,gláid
6772,impunity, 罰(損失)を免ること,impjú:nəti
6773,amends, 賠償、償い、埋め合わせ,əméndz
6774,sol,ソ(全音階の第5音)  ソル(ペルーの貨幣単位で青銅貨),sɑ’l
6775,abandonment, 見捨てること、遺棄 / 自暴自棄,əbæ’ndənmənt
6776,mane, (馬などの)たてがみ,méin
6777,tinge, (…の)『薄い色合い』《+『of』+『名』》 / 『ほんの少し』(の…)、(…の)気味《+of+名》 / (…で)…‘を’『薄く色づける』《+名+with+名》 / (…で)…‘に’軽く味(におい)をつける,tínʤ
6778,brim, (茶わん・コップなどの)『縁』、へり(rim) / (帽子の)『つば』 / (…で)縁まで満たされる、あふれそうになる《[+『over』]『with』+『名』》,brím
6779,forenoon, 午前,fɔ`:rnú:n
6780,sparkle, (…を受けて、…で)〈宝石・露・目などが〉『きらきら輝く』、きらめく《+『in』(『with』)+『名』》 / 〈会話・才気などが〉光る、ひらめく / 〈ぶどう酒などが〉あわ立つ / 『火花』;閃光;(…の)『きらめき』《+『of』+『名』》 / (才気などの)ひらめき、光彩、異彩《+『of』+『名』》 / あわ立ち,spɑ’:rkl
6781,shrug, 〈骨〉‘を’『すくめる』 / 『骨をすくめる』 / 骨をすくめること,ʃrʌ’g
6782,enchantment, 〈U〉〈C〉魔法にかけること;魅惑すること / 〈U〉〈C〉魔法にかかった(魅惑された)状態 / 〈U〉〈C〉うっとりさせた状態 / 〈C〉うっとりさせるもの、魅力あるもの,inʧæ’ntmənt
6783,trait, 特性、特質、特色,tréit
6784,bribe, 『わいろ』 / 〈人〉‘に’『わいろを贈る』、わいろを使う,bráib
6785,composer, 作曲家,kəmpóuzər
6786,preparatory, 『準備の』,pripæ’rətɔ`:ri
6787,audacious, (人・行為が)大胆な、勇敢な(bold) / (悪い意味で、人・行為が)大胆不敵な;厚かましい、ずうずうしい,ɔ:déiʃəs
6788,outskirts, (町などの)はずれ、周辺、郊外,áutskə:rts
6789,fiddle, 《話》バイオリン(violin) / 《俗》詐欺行為・ぺてん / バイオリをひく / (物を)いじくる、もてあそぶ《+『with』+『名』》 / のらくらして暇をつぶす《+『around』(『about』)》 / 〈曲など〉‘を’バイオリンでひく / 〈時間〉‘を’むだに過ごす《+『away』+『名』、+『名』+『away』》 / 〈税金・数字など〉‘を’ごまかす,fídl
6790,football, 〈U〉《米》『フットボール』(《英》 American football) / 《英》=soccer / 〈C〉フットボール用ボール,fútbɔ:l
6791,Isaiah,イザヤ(紀元前8世紀の旧約聖書中のヘブライ民族の預言者) / イザヤ書(旧約聖書の一書;《略》Isa.),aizéiə
6792,partnership, 〈U〉提携、協力 / 〈U〉組合契約;〈C〉合名会社,pɑ’:tnəʃip
6793,continuation, 〈U〉(途切れることなく)(…を)続けること、(…が)続くこと、(…の継続;《しばしばa~》(いったん中断した後の)(…の)継続、再開《+『of』+『名』》 / 〈U〉(さらに先への)延長;〈C〉延長した部分 / 〈C〉(話・テレビ番組などの)続き、続編,kəntìnjuéiʃən
6794,pioneer, (未開地の)『開拓者』 / (研究・事業などの)『駆者』、開拓者《+『in』(『of』)+『名』》 / (先発して本隊のために道路や橋を作る)工兵 / 先駆動物(植物)(動・植物のなかった地域に最初にはいり定着した動・植物) / 〈土地など〉‘を’開拓する、開拓して定住する / 〈研究・事業など〉‘を’開拓する、創始する / (新しい土地の)開拓者となる《+『in』+『名』》 / (…において)先駆者となる《+『in』+『名』(do『ing』)》,pàiəníər
6795,vest, 《米》『チョッキ』(《英》waist-coat) / 《英》=undershirt / 《文》(権利・財産などを)<人>‘に’与える、授ける、付与する《+名<人>+with+名》 / (人に)<権利・財産など>‘を’与える、授ける《+名+in+名<人>》 / 《古》《詩》(法衣などを)〈人〉‘に’着せる / <権利・財産などが>(人に)属する、帰属する《+in+名》 / 《古》《詩》祭服を着る,vést
6796,bass, 低音の / 〈U〉、低音、バス(男声の最低音域) / 〈C〉低音歌手  シナノキ(リンデン島の植物)  バス(スズキの類の魚),bæ’s
6797,derby,〈C〉《米》山高帽(《英》bowler) / 《D-》ダービー競馬(英国ロンドン近郊Epsom Downsで毎年6月第1水曜日に行われる);大競馬、(特に米国の)ケンタッキー競馬 / 〈C〉(一般に)公開競技 / 《米》=bowler,də’:rbi
6798,quarry, (狩猟の)獲物 / (一般に)追求されるもの、攻撃の的  石切り場 / 〈石〉‘を’切り出す,kwɔ’:ri
6799,rigging, 《時に複数形で》索具(帆を支えたりマストを操作したり気球の球体とゴンドラを結んだりする) / 索具を装備すること / (特定の目的、特に油井掘削のための)装備,rígiŋ
6800,dizzy, (人が)めまいがする、ふらふらする / 《名詞の前にのみ用いて》(場所・状況などが)めまいを起こさせる、目をくらませるような / 《補語にのみ用いて》(…で)浮き浮きした《+with+名》 / 愚かな、ばかな / …‘に’めまいを起こさせる、‘を’ふらつかせる / …‘を’まごつかせる、‘の’心を混乱させる,dízi
6801,abnormal, 『異常な』、普通でない、規準をはずれた,æbnɔ’:rməl
6802,omission, 〈U〉省略すること;脱落 / 〈U〉手抜かり、怠慢 / 〈C〉省略されたもの,oumíʃən
6803,idolatry, 偶像崇拝 / 盲目的崇拝、心酔,aidɑ’lətri
6804,sequence, 〈U〉〈C〉(時間の上の、また因果関係のつながりによる)『連続』、続き / 〈C〉《a~》(…の)一連のもの《+『of』+『名』》 / 〈U〉(起こる)『順序』(order)、筋道 / 〈C〉(…に対する)結果《+『to』+『名』》,sí:kwəns
6805,squeeze, …‘を’『絞る』、圧搾する、押しつぶす / (…から)〈果汁・汁・水分など〉‘を’『絞り取る』、絞り出す《+『from』(『out of』)+『名』》 / 〈手など〉‘を’強く握る;〈人など〉‘を’きつく抱く / (…に)…‘を’押し込む、詰め込む《+『名』+『into』(『in、 into』)+『名』》;(…を)押し分けて…‘を’進める《+『名』+『through』+『名』》 / (…から)…‘を’むりに取りたてる、搾取する、強制する《+『名』+『from』(『out of』)+『名』》 / (特に手で)圧力を加える、絞る / 絞れる / 《副詞[句]を伴って》(人ごみなどを)押し分けて進む、(狭い場所などを)むりに通る;割り込む / 〈C〉『絞ること』、圧搾 / 〈C〉少量の絞り汁 / 〈C〉『強く握ること』、きつく抱きしめること / 〈U〉《しばしばa~》《話》雑踏、押し合い / 〈U〉《米話》搾取;強要、ゆすり / 〈U〉《しばしばa~》苦境、窮地,skwí:z
6806,cabbage, 『キャベツ』 / (食用の)キャベツの葉,kæ’biʤ
6807,canopy, 〈C〉天がい(寝台・玉座・入口などの上につけるおおい) / 〈U〉〈C〉天がいのようにおおう物 / 〈寝台・玉座など〉’を’天がいでおおう,kæ’nəpi
6808,athletic, 『運動競技の』;運動家の、運動家らしい / 強健な,æθlétik
6809,intrusion, (意見などを人に)押しつけること《+『of』+『名』+『upon』+『名』》 / (…の)じゃまをすること;(…を)侵害すること《+『on』(『upon』)+『名』》,intrú:ʒən
6810,assign, 〈物・仕事など〉’を’『割り当てる』、あてがう、与える / (…のために)〈日時・場所〉’を’『指定する』、決める《+『名』+『for』+『名』》 / 〈人〉’を’『任命する』、選任する、指名する / (…に)〈原因など〉’を’帰する《+『名』+『to』+『名』》,əsáin
6811,tackle, 〈U〉(スポーツ、特に釣りなどの)『道具』、装具 / 〈C〉〈U〉『滑車装置』、巻き上げ装具・〈C〉(ラグビー・アメリカンフットボールで)『タックル』 / 〈問題・仕事など〉‘に’『取り組む』;(…について)〈人〉‘と’渡り合う《+名〈人〉+about(on、 over)+名》 / 〈人〉‘を’組み伏せる、‘に’タックルする / (ラグビー・フットボールで)〈ボールを持っている相手〉‘に’タックルする,tæ’kl
6812,dreamt, dreamの過去・過去分詞,drémt
6813,exacting, (人が)厳格な / (仕事などが)骨の折れる,igzæ’ktiŋ
6814,eddy, うず、(風・霧・煙などの)渦巻き / 渦を巻く,édi
6815,percentage, 百分率、割合 / 《複数形で》見込み、確率,pərséntiʤ
6816,twinkle, 『きらきら光る』 / 〈目が〉(喜びなどで)輝く《+with+名》 / 〈まぶたが〉ばちばち動く、〈踊る人の足などが〉ちらつく / (…の)『きらめき』、ちらつき《+of+名》 / (…の)輝き《+of+名》 / =twinkling,twíŋkl
6817,curb, (馬の)くつわ鎖、止めぐつわ / 拘束、抑制 / 《米》(歩道を車道と区分するため縁にそって並べた)縁石(《英》kerb) / (止めぐつわで)〈馬〉’を’制御する / 〈感情・欲望など〉’を’抑制する,kə’:rb
6818,sandstone, 砂岩,sæ’n(d)stoun
6819,invaluable, 計り知れないほど貴重な,invæ’ljuəbl
6820,fathom,ひろ(6フィート;1.83メートル;おもに水深を測るのに用いる) / …‘の’水深を測る / 《通例不定文で》…‘を’十分に理解する、〈人の心など〉‘を’見抜く,fæ’ðəm
6821,preferable, いっそう望ましい、むしろ好ましい;(…より)望ましい《+『to』+『名』(do『ing』)》,préf(ə)rəbl
6822,advertising, 《集合的に》広告;広告業 / 広告の,æ’dvərtàiziŋ
6823,lever, てこ、レバー / ‘を’てこを使って動かす,lévər
6824,muster, 〈人・物〉‘を’集める;(戦闘・点呼などで)〈兵〉‘を’召集する / 〈勇気など〉‘を’呼び集める、奮い起こす《+『up』+『名、』+『名』+『up』》 / 集まる / 召集、人員点呼;検閲 / (人・物の)集合、群れ / 人員名簿、点呼名簿,mʌ’stər
6825,cavity, へこみ、くぼみ、空洞 / 虫歯の穴 / (人体内の)腔(こう),kæ’vəti
6826,barbarian, 未開人、野蛮人;(ギリシア・ローマ人からみた)異邦人、異教徒 / 未開人の、野蛮な;無教養の:,bɑ:rbé(ə)riən
6827,sleepless, 眠れない、不眠症の / 常に活動している、休みない,slí:plis
6828,fried, fryの過去・過去分詞 / 油で焼いた(揚げた),fráid
6829,abstraction, 〈U〉抽象[作用] / 〈C〉抽象的概念 / 〈U〉(化学的な)抽出[作用] / 〈U〉放心[状態] / 〈C〉抽象美術の作品,æbstræ’kʃən
6830,forefinger, 人さし指,fɔ’:rfìŋgər
6831,spade,『すき』踏みぐわ(シャベルを違って金属部分が平ら) / 〈土など〉‘を’すきで掘る  (カードの)スペードの札;《複数形で》スペードの札1組,spéid
6832,erection, 〈U〉直立、起立 / 〈U〉建設、建立(こんりゅう) / 〈C〉建造物、建物,irékʃən
6833,pail,『手おけ』、バケツ(bucket) / (…の)手おけ1杯分《+『of』+『名』》,péil
6834,withdrawal, 引っ込めること、引っ込むこと、退くこと / 引き上げ、回収 / 取り消し、撤回,wiðdrɔ’:əl
6835,senator, (古代ローマの)元老院議員 / (米国・カナダ・フランスなどの)『上院議員』,sénətər
6836,mortgage, 『抵当』、担保;抵当権 / 抵当証書 / …‘を’抵当に入れる / (あるものを得ようとして)〈命など〉‘を’投げ出してかかる、賭ける,mɔ’:rgiʤ
6837,ancestral, 祖先の;先祖伝来の,ænséstrəl
6838,ma, 《M-》《話》おかあちゃん(mamma),mɑ’:
6839,forbearance, (…を)差し控えること《+『from』+『名』》 / 忍耐;寛容,fɔ:rbé(ə)rəns
6840,repress, 〈暴動など〉‘を’抑圧する、鎮圧する / 〈感情など〉‘を’抑える / 〈不安・いやな記憶など〉‘を’抑圧する(意識しないようにすること),riprés
6841,spouse, 配偶者、夫、妻,spáus
6842,valid, (理論・理由などが)『妥当な』、しっかりした根拠のある / (契約・法律などが)『合法的な』、正式な手続きを踏んだ / (ある期間、またある条件のもとで)有効な,væ’lid
6843,witchcraft, 魔法、魔術、魔力,wíʧkræft
6844,workmanship, (職人の)手腕、技量 / (仕事の)できばえ、手ぎわ / 制作品、製品、細工,wə’:rkmənʃip
6845,legacy, (特に遺言によって相読する)遺産 / (祖先・先人から受け継いだ精神的・物質的)遺産,légəsi
6846,proximity, (場所・時間・血族関係など)(…に)近いこと、近接《+『to』+『名』》,prɑksíməti
6847,Bombay, ボンベイ(インド最大の商工業中心地),bɑmbéi
6848,incorporated, 合体(合併、合同)した;(米国の)法人組織の、有限責任の(《英》limited)(『Inc、』と略して会社各の後につける),inkɔ’:rpərèitid
6849,muzzle, (動物の)鼻口部、鼻づら(鼻・口・あごの部分を含む) / (動物の鼻づらにはめる)口輪、口かせ / 銃口 / 〈動物〉‘に’口輪をはめる / 〈人〉‘の’意見を言わせない、‘を’黙らせる,mʌ’zl
6850,valve,(液体・ガスなどの流れを調節する)『バルブ』、弁 / (血液の流れを調節する)弁、弁膜 / (管楽器の)バルブ / (2枚貝の)から、貝がら / 《英》真空管,væ’lv
6851,dissipated, 道楽(酒色)にふけった、ふしだらな;大散財の,dísəpèitid
6852,guinea,《英》ギニー金貨(昔の英国金貨で21shillingsの価値があった) / ギニー(21shillingsに当たる英国の計算上の貨幣単位;1971年に廃止),gíni
6853,sup, (…を)夕食にとる《+on(off)+名》  〈飲み物など〉‘を’すする、飲む / (飲み物を)すする、飲む / (飲食物の)一口、一すすり《+『of』+『名』》,sú:p
6854,tarry, ぐずぐずする、遅れる(delay) / 滞在する(stay)  タールの、タールの;タールを塗った,tæ’ri
6855,derision, あざけり、あざ笑い;〈C〉あざけりの的、物笑いの種,diríʒən
6856,accommodate, (必要なものを)〈人〉‘に’『便宜をはかる』、用だてる《+『名』〈人〉+『with』+『名』》 / 〈人〉’を’『宿泊させる』、収容する / (…に)…’を’『適応させる』、順応させる《+『名』+『to』+『名』》 / 〈争いなど〉’を’調停する,əkɑ’mədèit
6857,glossy, 光沢のある、つやのある,glɑ’si
6858,iris, (眼球の)虹彩(こうさい) / アイリス(アヤメ科の植物の総称) / にじ(ギリシア神話のにじの女神イリスから出た),ái(ə)ris
6859,relic, 遺物、遺跡 / (昔の)なごり、形見、記念品 / (聖人の)遺骨、聖骨、聖遺物,rélik
6860,ant, 『アリ』,æ’nt
6861,heath, 〈U〉ヒース(欧州産の常緑低木;英国の荒れ地に自生する) / 〈C〉《英》ヒースの茂った荒野,hí:θ
6862,bug, 《米》昆虫、(一般に)虫;(特に)カデトムシ(beetle) / 《おもに英》=bedbug / 《話》病原菌 / 《話》(機械の)故障 / 《話》(病的な)熱狂家;《the ~》…熱 / 《話》隠しマイク / …‘に’隠しマイクを取リ付ける / 《おもに米》…’を’悩ます、てこずらせる,bʌ’g
6863,vocal, 『声の』、音声の / 声に出す、口頭の / 《話》(意見などを)遠慮なくしゃべる、口やかましい / (ポピュラー歌手の)ボーカル,vóukəl
6864,downfall, (富・名声・地位などの)急落、失墜 / 破滅(没落)の原因 / 降雨、降雪、(特に)大降り、どしゃ降り,daúnfɔ`:l
6865,construct, (一定の計画・設計に従って)…’を’『組み立てる』、建造する、建設する / 〈文・理論など〉’を’構成する、考案する / (幾何で)〈図形〉’を’描く、作図する / (心の中の)複合概念,kənstrʌ’kt
6866,undue, 過度の、はなはだしい / 不当な、不法な,ʌndú:
6867,bat, 『コウモリ』  (野球・クリケットの)『バット』;(特にバトミントン・スカッシュなどの)ラケット / 打者;打順 / バットによる一撃 / 〈ボール〉’を’パットで打つ / 〈走者〉’を’打って進める / バットで打つ;打者に立つ  〈目、まぶた〉’を’ぱちくりする,bæ’t
6868,whimsical, 気まぐれな、むせ気な / 風変わりな、妙な,(h)wímzik(ə)l
6869,contradictory, 矛盾した、正反対の;(…に)矛盾する《+『to』+『名』》 / 否定の言葉、反ばく / 矛盾した事実,kɑ`ntrədíktəri
6870,foretold, foretellの過去・過去分詞,fɔ:rtóuld
6871,automatic, 『自動の』、自動装置(機械)の / (行動などが)『無意識の』、機械的な / (銃砲が)自動式の / 自動機械 / 自動式ライフル(ピストル),ɔ`:təmæ’tik
6872,explicit, 明白に述べた,ékspləkìt
6873,artful, こうかつな、ずるい / 巧妙な、巧みな,ɑ’:rtfəl
6874,downcast, 〈人が〉意気消沈した、しおれた、ふさぎこんだ / 伏し目の、下に向けた,dáunkæst
6875,well-being, 幸福な状態、(特に)健康,
6876,stalk, 《しばしば複合語を作って》『茎』;葉柄 / 細長い支え  《副詞[句]を伴って》『大手を振って歩く』、堂々と歩く / (場所に)〈疫病・災害などが〉広がる、はびこる《+『through』(『across』)+『名』》 / 〈敵・獲物など〉‘に’『忍び寄る』、そっと近づく / (災害・疫病などが)〈場所〉‘に’広まる / (敵・獲物などに)忍び寄ること / いばって歩くこと、闊歩(かっぽ),stɔ’:k
6877,indistinct, はっきりしない、ぼんやりした、不明りょうな,ìndistíŋkt
6878,pregnant, (比較変化なし)『妊娠している』 / 《名詞の前にのみ用いて》含みのある / 《補語にのみ用いて》(…を)いっぱいに含んだ、はらんだ《+『with』+『名』》 / 《文》想像(工夫)に富んだ,prégnənt
6879,reddish, 赤みがかった、やや過激の,rédiʃ
6880,fret, (…のことで)『いらいらする』 / 〈人・人の心〉‘を’『悩ます』 / 〈さび・水などが〉〈物〉‘を’浸食する;〈虫などが〉〈物〉‘に’食い込んで穴をあける / いらだち、焦り;苦労、苦悩  雷文(らいもん)、まんじ模様 / …‘を’雷文(まんじ模修)で飾る  (ギター・マンドリンなどの)フレット(指押さえの区切り),frét
6881,buck, (カモシカ・ウサギなどの)雄  〈馬・ロバが〉四つ足をそろえ背を丸くしてはねる / 《おもに米》(…に)がん固に抵抗する《+『at』(『against』)+『名』》 / 〈馬などが〉〈乗り手・荷物〉’を’はねて振り落とす《+『off』+『名』、+『名』+『off』》 / 《米話》…‘に’がん固に抵抗(反抗)する;…‘に’頭で突ッかかる / 〈C〉(乗っている人や荷物を振り落とすため、馬・ロバが)四つ足をそろえ背を丸めてはねるひと / 〈U〉鹿皮、バックスキン;〈C〉バックスキンで作った物(特に靴) シカ皮 / バックスキン(鹿または時には羊の黄色味を帯びたなめし皮) （buck skin は裏革ではありません：「back」からの連想で「裏」だと思いがちですが、「buck」なので発音も意味も「裏」とは無関係）《複数形で》シカ皮の服(特に半ずぼん)  《米俗》ドル / (ポーカーで)札の配り番のしるしとなる物,bʌ’k
6882,sumptuous, ぜいたくな、金のかかっつ、豪しゃな,sʌ’mpʧuəs
6883,indefinitely, 『漠然と』、あいまいに,indéfinətli
6884,reliance, 〈U〉(…への)『依存』;(…に対する)信頼《+『on』(『upon』)+『名』》 / 〈C〉信頼できる人(物)、頼みの綱,riláiəns
6885,dad, 『おとうちゃん』,dæ’d
6886,everyday, 『毎日の』、日々の / (日曜日などに対して)平日の / 日常の、ありふれた・（つづりに注意：一語です・everyとdayが離れずにくっついています）,évridei
6887,intoxication, 酔い、酩酊(めいてい) / 夢中、陶酔,intɑ`ksikéiʃən
6888,aghast, (…に)びっくりして、驚きあきれて《+『at』+『名』》,əgæ’st
6889,subterranean, 地下の(underground) / 隠れた、秘密の,sʌ`btəréiniən
6890,turmoil, 騒ぎ、混乱、動揺,tə’:rmɔil
6891,forfeit, 『罰として失うもの』、(ある事の)『結果として失うもの』、罰金、没収物 / (罰・違反・行為の結果として)…‘を’『失う』 / (罰として)(…に)没収された《+『to』+『名』》,fɔ’:rfit
6892,chasm, (地面・岩などの)大きな深い裂け目(割れ目) / (感情・意見などの)隔たり、みぞ,kæ’zm
6893,inspect, …‘を’『検査する』、念入りに調べる / (公式に)…‘を’視勅する,inspékt
6894,perverse, (人・人の考え方が)ひねくれた、片意地な・つむじ曲りの、 強情な; あいにくの; 邪悪な・(情況・運命などが)思い通りにならない、不利な・(行為が)道理に反する、誤った,pərvə’:rs
6895,precipitate, …‘を’思いがけなく引き起こす、‘の’致来を早める / (…の中に)…‘を’投げ落とす、(…の状態に)…‘を’陥らせる《+『名』+『into』+『名』》 / 〈流動体〉‘を’沈殿させる / (雨・雪・霧などに)〈水蒸気〉‘を’凝結させる / 〈水蒸気が〉凝結して雨(雪など)となる / 〈流動体が〉沈殿して固体になる / 大急ぎの;まっしぐらの / (化学で)沈殿物,prisípətèit
6896,Dover, ドーバー(英国南東部の海港),dóuvər
6897,ambush, 〈C〉〈U〉待ち伏せ / 〈C〉待ち伏せ場所(地点) / 〈C〉伏兵、待ち伏せの一隊 / …’を’待ち伏せる、待ち伏せて襲う,æ’mbuʃ
6898,evermore, 常に;永久に,èvərmɔ’:r
6899,blot, (特に、インクなどの)汚れ、しみ / (人格・名声などにつけられた)汚点、汚名 / 〈他〉…‘に’しみおつける、’を’汚す / (吸取紙で)…‘の’汚れ(しみ)を吸い取る;〈汚れ・しみ〉’を’吸い取る,blɑ’t
6900,nook, 隅(すみ)(corner);引っ込んだ所 / 隔離された閑静な場所,núk
6901,verdure, (草木の)新緑 / 緑の草木,və’:rʤər
6902,cessation, (一時展または完全な)中止・停止、休止(ceasing),seséiʃən
6903,ankle, 『足首』、くるぶし,æ’ŋkl
6904,classification, 〈U〉〈C〉分類[作業];分類法;分類結果 / 〈U〉(生物学上の)分類,klæ`səfikéiʃən
6905,oddly, 奇妙に;不思議に,ɑ’dli
6906,haul, …‘を’『引っぱる』;…‘を’引きずる《+『up』+『名、』+『名』+『up』》 / (警察などへ)…‘を’引っぱって行く《+『名』+『before』(『to』)+『名』》 / 〈船〉‘の’針路を変える / (…を)引っぱる《+[『away』]『at』(『on、 upon』)+『名』》 / 《a ~》引っぱること / 《a ~》《修飾語句を伴って》引っぱられる距離 / 一網の漁獲;《話》(特に盗品の)もうけ,hɔ’:l
6907,embarrassing, (人を)まごつかせる、困惑させる、きまり悪がらせる,imbæ’rəsiŋ
6908,hairy, 毛深い、毛だらけの・粗い、ざらざらした・《俗》 ぞっとするほど危険な; 困難な、難しい,hé(ə)ri
6909,northwest, 〈U〉《the~》『北西』(《略》『NW、N.W.』) / 《the~》北西地域、北西部;《the N-》米国北西部[地方](特にIdaho、Oregon、Washington州を含む) / 北西へ向かう / (風が)北西からの / 北西へ(に),nɔ`:rθwést
6910,disabled, 身体障害の不具の、無能力になった,diséibld
6911,laurel, 『ゲッケイジュ』(月桂樹) / (勝利・名誉のしるしとしての)月桂冠 / 《複数形で》栄冠、名誉,lɔ’:rəl
6912,arrogant, 〈人・態度などが〉傲慢な、おうへいな,æ’rəgənt
6913,splash, (…に)〈水・泥(どろ)など〉‘を’『はねかける』、はね散らす《+『名』〈水・泥〉+『on』(『over』)+『名』》・(…に)〈水など〉‘を’『まく』、かける《+『名』+『on』(『over』)+『名』》 / (水・泥などを)〈人・物〉‘に’『はねかける』、はねかけてぬらす(汚す)《+『名』+『with』+『名』〈水・泥〉》 / 〈水泥などが〉〈人・物〉‘に’『はねかかる』、‘を’汚す / 《話》(新聞などが)…‘を’はでに扱う / 『水』(『泥など』)『をはね散らす』 / (…に)しぶきをあげて飛び込む《+『into』+『名』》;水(泥など)をはね散らしながら(…を)進む《+『across』(『down』、『up』、『through』)+『名』》 / (…に)〈液体が〉『飛び散る』、しぶきとなって飛ぶ《+『on』(『over』)+『名』》 / 〈宇宙船が〉(…に)着水する《+『down』+『名』》 / (水などを)『はね散らすこと』;(泥などの)『はね』《+『of』+『名』》 / 『はね散らす音』、バシャン(ザブン、ザブザブ)という音 / (はねてついた泥などの)『しみ』;(黒・白などの)斑点(はんてん)《+『of』+『名』》 / 《話》(新聞などの)はでな扱い / サブンと音をたてて,splæ’ʃ
6914,curl, 〈C〉『巻き毛』カール;《複数形で》巻き毛の髪 / 〈C〉うず巻き[状のもの]、うねり / 〈C〉〈C〉カールすること、ねじれ / 〈頭髪〉’を’カールさせる / |’を’曲げる、ねじる / 〈頭髪が〉カールする / 〈煙が〉うず巻く,kə’:rl
